V1,V2,V3,V4,V5,V6,peakTF
13,37,8339,12372,0.999986371,0.260845635,ASH2L_WA01
12,37,7593,12372,0.999906216,0.301034828,ASH2L_GM12878
7,37,5210,12372,0.999262712,0.319871069,ZNF335_HEK293
12,37,7502,12372,0.999864387,0.31052355,MCRS1_Huh-7
3,37,4343,12372,0.999976161,0.162544023,ELK1_MCF-7
12,37,7386,12372,0.999786242,0.322958563,RELB_GM12878
14,37,8816,12372,0.999994662,0.24435496,ILF3_K-562
3,37,1624,12372,0.880911045,0.583212818,CHD4_501-mel
12,37,9329,12372,0.999999994,0.15551244,KDM5B_K-562
13,37,7260,12372,0.998884374,0.380323868,BRD1_HUES-64
20,37,8872,12372,0.993223396,0.462929031,TP53_MDA-MB-231
8,37,6358,12372,0.999952125,0.260060218,MLLT1_GM12878
7,37,7134,12372,0.999999745,0.170500855,ZNF444_MCF-7
10,37,9029,12372,0.999999999,0.136215427,SMAD5_K-562
1,37,1725,12372,0.996168791,0.170981603,SETX_A-549
2,37,664,12372,0.597933367,1.007595993,ATF4_HSPC
13,37,8736,12372,0.999998292,0.224321766,ZEB2_HEK293
13,37,5900,12372,0.956195012,0.593311311,TCF3_Kasumi-1
4,37,1669,12372,0.754380061,0.776791527,NOTCH3_TALL-1
3,37,4187,12372,0.999956231,0.171895873,EGR1_HCT-116
8,37,5876,12372,0.999708072,0.304065473,EGR1_Ishikawa
5,37,3757,12372,0.995193303,0.357464616,EGR1_WA01
5,37,4772,12372,0.999818779,0.24808167,EGR1_liver
4,37,4179,12372,0.99971291,0.236951227,EGR1_MCF-7
5,37,2396,12372,0.869765839,0.64985726,EGR1_HL-60
5,37,3605,12372,0.992602825,0.379160072,INTS13_monocyte
1,37,396,12372,0.700439309,0.839672671,RYBP_HEK293T
4,37,5958,12372,0.999999817,0.129921574,NKX3-1_islet
6,37,2909,12372,0.897448063,0.628884647,STAT1_GM12878
3,37,2277,12372,0.976842207,0.390403077,CTCF_DU145
2,37,1387,12372,0.930616218,0.451800292,CTCF_omental-fat-pad
3,37,2053,12372,0.958052377,0.442702309,CTCF_U2OS
4,37,2369,12372,0.942508211,0.511016525,CTCF_esophagus-squamous-epithelium
3,37,1659,12372,0.890081899,0.569022424,CTCF_macrophage
2,37,1234,12372,0.89585563,0.515002912,CTCF_UPCI-SCC-090
4,37,2193,12372,0.914189928,0.561843109,CTCF_lymphocyte
2,37,1645,12372,0.966158108,0.371883422,CTCF_VU-SCC-147
4,37,2614,12372,0.968247431,0.451678046,CTCF_HFF
3,37,1497,12372,0.842005414,0.640286865,CTCF_A2780cis
5,37,3236,12372,0.980243533,0.440270762,CTCF_Caco-2
2,37,1329,12372,0.918920936,0.474044759,CTCF_CHRF28811
4,37,1974,12372,0.863214307,0.63776971,CTCF_MDM
3,37,1284,12372,0.75378881,0.761433883,CTCF_A2780
3,37,1895,12372,0.937463368,0.487043728,CTCF_HMS001
3,37,1275,12372,0.749356195,0.767447556,CTCF_GM12801
3,37,1625,12372,0.881181842,0.58279888,CTCF_KMS-11
3,37,988,12372,0.575960001,1.016722254,CTCF_WA09
3,37,1776,12372,0.916473022,0.52565265,CTCF_TALL-1
4,37,2417,12372,0.948653841,0.498441703,CTCF_PANC-1
3,37,2242,12372,0.974536335,0.397885075,CTCF_WI-38
4,37,1973,12372,0.862934401,0.638155146,CTCF_kidney
3,37,2289,12372,0.977587662,0.387890559,CTCF_Jurkat
4,37,1398,12372,0.614612492,0.951350422,CTCF_GM13976
4,37,2338,12372,0.93820677,0.519412693,CTCF_medulloblastoma
11,37,8628,12372,0.999999897,0.182588643,ZNF598_Hep-G2
4,37,1777,12372,0.798562222,0.722094503,TRIM22_MCF-7
4,37,2403,12372,0.946923718,0.50205737,STAT3_Th1
3,37,1085,12372,0.641482099,0.917665347,BMI1_GM12878
3,37,1895,12372,0.937463368,0.487043728,BMI1_MCF-7
7,37,4429,12372,0.992399361,0.417566666,HIC1_HEK293
13,37,4373,12372,0.572319503,0.99077853,RAD21_HUVEC-C
5,37,3184,12372,0.977476458,0.450024281,BAP1_PANC-1
1,37,852,12372,0.928922453,0.374872926,SREBF1_Hep-G2
10,37,7234,12372,0.999974667,0.262066145,PAF1_HCT-116
9,37,4693,12372,0.973104823,0.525057612,FOS_myometrium
6,37,7005,12372,0.999999932,0.147594111,PCGF1_WA01
2,37,432,12372,0.372288237,1.581965896,HNRNPUL1_K-562
2,37,323,12372,0.251502577,2.13848681,SSRP1_HT-1080
7,37,8194,12372,1,0.118240495,YY1_Huh-7
1,37,143,12372,0.34999855,2.384797469,MYC_CC-LP-1
2,37,3487,12372,0.999926984,0.145122525,TOP1_LNCaP
5,37,6109,12372,0.999999247,0.159522238,AFF4_MCF-7
2,37,1719,12372,0.972652147,0.353393564,FOXP1_LNCaP
1,37,253,12372,0.534943935,1.331862763,SIRT6_WA01
9,37,6493,12372,0.999879533,0.290068478,RUVBL2_Huh-7
1,37,265,12372,0.551706321,1.270066919,ICE1_HCT-116
2,37,517,12372,0.461592387,1.311477323,TEAD1_HCT-116
1,37,120,12372,0.30312897,2.85107174,THRAP3_K-562
3,37,1965,12372,0.94749502,0.466520393,MIER1_K-562
2,37,1542,12372,0.954710755,0.400577144,CDK7_SK-MEL-147
1,37,56,12372,0.154731006,6.19938748,MBD4_Hep-G2
8,37,8753,12372,1,0.113270565,BRD1_RKO
12,37,8135,12372,0.999991764,0.248924329,JUN_Karpas-299
4,37,2480,12372,0.955841872,0.482677286,PRPF4_Hep-G2
2,37,103,12372,0.037844067,6.91751417,TSC22D4_GM12878
4,37,2014,12372,0.874035405,0.622666781,NR3C1_T47D-A1-2
5,37,768,12372,0.076650432,2.36960213,MTA3_GM12878
5,37,3344,12372,0.98503969,0.421018988,BRD9_K-562
4,37,1045,12372,0.381931532,1.315018649,BRD9_U-937
3,37,789,12372,0.422904487,1.29644302,BRD4_SUM159
9,37,9113,12372,1,0.114106841,BRD4_COLO-741
8,37,5982,12372,0.999800226,0.29377834,BRD4_MCF-10A
1,37,3255,12372,0.999987813,0.077527468,YY1_AB-LCL
1,37,2520,12372,0.999784159,0.108253463,YY1_HEP10-01008-LCLs
1,37,2864,12372,0.999942195,0.091908925,YY1_BH-LCLs
1,37,3208,12372,0.999985254,0.079070756,YY1_PK-LCLs
8,37,4280,12372,0.970863194,0.520688401,EBF1_NALM-6
5,37,790,12372,0.084247431,2.298783464,EBF1_GM12878
1,37,1015,12372,0.958083623,0.31014874,EBF1_ASC
5,37,2404,12372,0.87177344,0.647169434,EBF1_LCL
3,37,299,12372,0.059403344,3.587866525,AFF4_HCT-116
10,37,5247,12372,0.982536292,0.5020132,HDAC2_VCaP
2,37,349,12372,0.280538629,1.973997774,HMGB2_IMR-90
1,37,965,12372,0.95067299,0.327675561,GATA6_AGS
11,37,7262,12372,0.999906683,0.296666735,GTF2F1_GM12878
3,37,3393,12372,0.99923245,0.232830534,KDM5A_WA01
5,37,6611,12372,0.999999936,0.135528292,KDM5A_T-47D
5,37,4104,12372,0.998304187,0.313971492,KDM5A_A-549
3,37,1544,12372,0.857484613,0.618068479,ZC3H8_HCT-116
2,37,271,12372,0.194077947,2.562828527,ICE2_HCT-116
4,37,3325,12372,0.995465312,0.328999879,JMJD1C_THP-1
4,37,2694,12372,0.974072004,0.434617567,DDX20_K-562
2,37,2700,12372,0.99876136,0.204123283,HDAC2_A-549
3,37,2917,12372,0.996414669,0.285279135,BRD2_HUVEC-C
3,37,3650,12372,0.999683656,0.210203656,BRD2_MM1-S
11,37,3853,12372,0.634269342,0.935245792,SKIL_GM12878
2,37,1596,12372,0.961096799,0.385071415,ETS1_ALL-SIL
6,37,4691,12372,0.998958159,0.316064764,CCAR2_Hep-G2
1,37,141,12372,0.346047832,2.41951397,NCOA4_erythroblast
10,37,7884,12372,0.999998828,0.209861539,NBN_GM12878
3,37,2354,12372,0.981256712,0.374726794,CDK9_BT-474
3,37,1599,12372,0.873968656,0.593729858,CDK9_Kelly
5,37,3073,12372,0.970387049,0.471951634,ZNF24_Hep-G2
2,37,2182,12372,0.993254402,0.266203287,MAX_melanocyte
12,37,4823,12372,0.838104056,0.750697552,NR3C1_SUM159PT
8,37,4349,12372,0.975140514,0.508027998,NR3C1_MCF-7
7,37,6472,12372,0.999994048,0.211900328,MED1_MOLM-13
5,37,1428,12372,0.427007622,1.198153396,MED1_dopaminergic-neuron
9,37,6373,12372,0.999811191,0.301592198,MED1_HUVEC-C
2,37,1554,12372,0.956208462,0.397038183,MED1_LNCaP
1,37,1662,12372,0.995232419,0.178520222,MED1_NCI-H2171
6,37,1451,12372,0.262351461,1.458586985,ATF7_Hep-G2
5,37,1722,12372,0.600445057,0.966256194,EP300_LNCaP-FGC
3,37,3019,12372,0.997394892,0.272646592,WDR5_K-562
8,37,938,12372,0.005661087,3.382458124,NFIC_GM12878
7,37,1810,12372,0.292296538,1.362947231,NFIC_Hep-G2
5,37,4140,12372,0.998484942,0.30987782,PBX1_RCH-ACV
2,37,874,12372,0.746964458,0.751180903,NKX3-1_LNCaP
2,37,1104,12372,0.854797235,0.582504723,TCF4_LS180
1,37,1792,12372,0.996968031,0.163546266,TP53_Calu-1
3,37,2470,12372,0.986463492,0.352958019,FOXK2_Hep-G2
8,37,1245,12372,0.028166168,2.474708269,ATF2_GM12878
1,37,336,12372,0.639496107,0.995025275,MEF2A_K-562
4,37,2271,12372,0.927947251,0.538343822,ATF3_liver
2,37,167,12372,0.088756177,4.213313432,MYC_OSKM
2,37,817,12372,0.711745594,0.807717415,MYC_breast
5,37,3112,12372,0.973075866,0.464068722,MYC_DLD-1
2,37,768,12372,0.678421917,0.863042079,MYC_CA46
4,37,1503,12372,0.673619315,0.876206419,IRF1_monocyte
3,37,929,12372,0.532915423,1.08708715,TAF2_hESC
3,37,3247,12372,0.998751392,0.247281382,CDK8_MV4-11
6,37,3901,12372,0.989509462,0.419420549,HSF1_MCF-7
1,37,559,12372,0.819722178,0.586283891,STAT2_K-562
3,37,145,12372,0.009155914,7.573287945,TCF12_RPMI8402
5,37,1543,12372,0.497285854,1.096925783,VDR_primary-prostate-epithelial-cell
2,37,886,12372,0.753910346,0.740207186,POU2F2_pre-B-cell
8,37,7530,12372,0.999999786,0.176535938,RBBP4_SCMC
5,37,797,12372,0.086747943,2.27719992,RELA_GM10847
6,37,805,12372,0.03070141,2.794243844,RELA_GM18505
4,37,3119,12372,0.991761413,0.358776869,CREB1_KG-1
7,37,3835,12372,0.966768538,0.518562697,BCL6_OCI-Ly7
3,37,1324,12372,0.772768558,0.73569675,LDB1_HEP
9,37,5759,12372,0.998476614,0.368149053,RFX5_Hep-G2
3,37,1103,12372,0.652879027,0.901204358,RBPJ_LCL
4,37,1422,12372,0.628616925,0.933195339,RUNX1_keratinocyte
3,37,646,12372,0.304292405,1.604335585,RUNX1_HL-60
1,37,449,12372,0.745840563,0.737054839,E2F4_GM06990
2,37,751,12372,0.666181532,0.883927145,E2F4_GM12878
1,37,473,12372,0.764126435,0.698166337,E2F4_retina
1,37,103,12372,0.266389085,3.330791337,RB1_fibroblast
1,37,385,12372,0.690072868,0.864520005,TEAD4_MKN28
1,37,396,12372,0.700439309,0.839672671,GATA6_HUG1N
6,37,2894,12372,0.894424644,0.633155263,CREBBP_NCI-H3396
10,37,7507,12372,0.999992534,0.239037459,CREBBP_MCF-7
5,37,5659,12372,0.999994381,0.184652769,SMARCC1_HeLa-S3
3,37,767,12372,0.404867602,1.336311851,JUN_Hep-G2
1,37,885,12372,0.936090797,0.359842305,FOSL1_WA01
6,37,2502,12372,0.787628871,0.762967794,FOSL1_143B
7,37,2415,12372,0.602525961,0.96191116,FOSL1_MNNG-HOS
1,37,38,12372,0.107728457,9.224301395,CTBP1_LNCaP
6,37,5152,12372,0.999780194,0.270414139,STAT3_SU-DHL-2
1,37,631,12372,0.856268303,0.516104207,STAT3_OCI-Ly10
3,37,2788,12372,0.994676131,0.302580626,STAT3_MDA-MB-361
4,37,2002,12372,0.87086517,0.627134162,STAT3_TMD8
3,37,548,12372,0.224357999,1.908701318,TCF3_SEM
4,37,5236,12372,0.99999516,0.164576094,TCF3_NPC
5,37,2204,12372,0.813732207,0.720232891,ATF2_K-562
5,37,3756,12372,0.995179409,0.357601607,HAND2_SK-N-BE2-C
2,37,3010,12372,0.999578472,0.177197572,HAND2_CLB-Ga
12,37,3862,12372,0.498094057,1.057864286,MTA2_GM12878
5,37,1892,12372,0.687571102,0.86514703,STAT5A_MV4-11
1,37,1104,12372,0.968684381,0.282882439,HIF1A_HUVEC-C
4,37,1208,12372,0.494311601,1.120579153,TEAD1_HEK293
14,37,7701,12372,0.999257328,0.36808211,PKNOX1_GM12878
8,37,5563,12372,0.999154788,0.336734272,PKNOX1_K-562
3,37,687,12372,0.338442797,1.502887496,ATF4_HUDEP-2
3,37,2588,12372,0.990358703,0.332818322,TERF1_LCL
8,37,4909,12372,0.993985606,0.418464693,ZBTB1_Jurkat
8,37,4043,12372,0.951051701,0.5674719,SMARCA4_NSC
8,37,5139,12372,0.99686522,0.387344287,SMARCA4_NCI-H1703
5,37,4664,12372,0.999734302,0.257454083,SREBF2_HeLa-S3
6,37,6024,12372,0.999992694,0.203192247,SMARCE1_K-562
3,37,3196,12372,0.998524319,0.25264069,ZFP36_HeLa-S3
3,37,1910,12372,0.939746057,0.482519029,HDAC1_AML
6,37,4498,12372,0.998092073,0.337959242,NFE2L2_A-549
4,37,2632,12372,0.969651442,0.447754879,ERF_HAEC
2,37,380,12372,0.315102576,1.807395708,ZNF512_K-562
5,37,4928,12372,0.999897263,0.235269723,ETS1_HEY-A8
4,37,5718,12372,0.999999429,0.140469352,ASH2L_Hep-G2
7,37,1861,12372,0.317937786,1.319041847,SMARCA2_NPC
3,37,1267,12372,0.745365568,0.772864856,KDM1A_A-549
5,37,3494,12372,0.989963903,0.396197125,KDM1A_Kasumi-1
10,37,2682,12372,0.269280946,1.339369771,FOS_endothelial
5,37,1124,12372,0.242568185,1.566046959,JUN_endothelial
1,37,62,12372,0.169856333,5.587171888,SMARCA4_WA09
3,37,1131,12372,0.67012032,0.876641738,SMARCA4_SYO-1
3,37,437,12372,0.14128745,2.419269511,SMARCA4_BT-16
5,37,3691,12372,0.994192899,0.366665333,BRD7_SUM159PT
5,37,3738,12372,0.994922917,0.360079977,EP300_osteoblast
5,37,1873,12372,0.678445634,0.875543592,DDX5_NTERA2
4,37,4073,12372,0.999585321,0.246283023,GATA6_HUES-8
4,37,661,12372,0.133306535,2.154320524,SMARCB1_TTC-1240
1,37,53,12372,0.147068127,6.558532607,SMARCC1_BT-16
4,37,994,12372,0.346215822,1.388990634,RELB_L1236
5,37,2933,12372,0.958682587,0.50204173,BRD4_HFOB
7,37,4207,12372,0.986410691,0.451969465,BRD4_MDA-MB-157
8,37,3877,12372,0.931304449,0.603653162,ZNF24_MCF-7
9,37,7191,12372,0.999993467,0.23064745,ZBTB7A_Hep-G2
7,37,4516,12372,0.994005864,0.40500844,SMARCD3_MCF-7
1,37,132,12372,0.327978577,2.587436669,UBTF_HeLa-S3
4,37,2178,12372,0.911302777,0.566555541,RAD21_IMR-5
4,37,2142,12372,0.904036432,0.578135184,RAD21_WA09
6,37,3024,12372,0.918378464,0.597554513,RAD21_Ishikawa
3,37,1991,12372,0.95083806,0.459265559,CTCF_IMR-5
4,37,3870,12372,0.999178135,0.265582124,CTCF_SK-MEL-147
13,37,10320,12372,1,0.106610435,SUPT5H_DLD-1
9,37,2757,12372,0.44549804,1.121384693,STAG1_HCAEC
10,37,8860,12372,0.999999997,0.145884054,SMAD3_SUM159PT
1,37,756,12372,0.903329722,0.42606907,MED1_RH4
2,37,139,12372,0.064651872,5.085455832,DEAF1_keratinocyte
4,37,1506,12372,0.675217104,0.874213537,TRIM28_WIBR3
4,37,1028,12372,0.370020774,1.338855081,ELK1_WA01
12,37,6328,12372,0.993198585,0.457454348,SMARCB1_hiPSC
4,37,2730,12372,0.976364565,0.427276837,GATA6_pancreatic-progenitor
4,37,1693,12372,0.764761146,0.764032146,ZNF189_HEK293T
8,37,7049,12372,0.99999761,0.207436062,MYC_SK-N-AS
1,37,1330,12372,0.985220221,0.230054898,NAB2_HL-60
4,37,5650,12372,0.999999219,0.143620922,YAP1_OVCAR-5
5,37,3899,12372,0.99683109,0.338725942,SMARCE1_MCF-7
1,37,364,12372,0.669304477,0.916137051,ARNT_HEK293T
4,37,1061,12372,0.393133969,1.293280363,CEBPD_HAEC
6,37,2363,12372,0.735631749,0.819371002,RAD21_A-549
3,37,1833,12372,0.927194626,0.506532747,CTCF_MIA-PaCa-2
3,37,192,12372,0.019416262,5.668390543,STAG1_HMEC-1
3,37,458,12372,0.156090907,2.303430439,STAG2_HMEC-1
1,37,904,12372,0.93989357,0.351686644,KDM1A_keratinocyte
2,37,879,12372,0.749877965,0.746572039,KDM1A_HeLa
7,37,4162,12372,0.984778133,0.459391128,JUN_MCF10A-Er-Src
4,37,602,12372,0.10358014,2.378723545,JUN_HeLa-S3
3,37,2228,12372,0.973556595,0.400943778,JUN_myometrium
2,37,599,12372,0.540803768,1.123510494,SMC1A_HCT-116
2,37,1048,12372,0.833099133,0.616757481,CTCF_Ishikawa
2,37,1371,12372,0.927554081,0.457748276,CTCF_A-375
1,37,950,12372,0.94821135,0.333293737,CTCF_CaSki
2,37,1726,12372,0.973202047,0.351726696,CTCF_HUES-64
1,37,1071,12372,0.965099835,0.292463309,CTCF_MCF-10CA1a
2,37,2644,12372,0.998502722,0.209661074,CTCF_SLK
2,37,1288,12372,0.909602567,0.490979206,CTCF_81-3
2,37,758,12372,0.671264567,0.875213693,RAD21_liver
5,37,2340,12372,0.855005244,0.669187813,RAD21_HEC-1-B
5,37,1904,12372,0.693251291,0.85868754,SMC1A_LCL
5,37,2363,12372,0.861219171,0.661137352,STAG1_HL-60
3,37,466,12372,0.161859278,2.262330216,STAG1_MCF-10A
1,37,190,12372,0.436432492,1.784992392,STAG1_U-937
4,37,2681,12372,0.97319621,0.437316899,STAG1_CHRF28811
6,37,2728,12372,0.856011664,0.683561128,STAG2_HL-60
9,37,2670,12372,0.404338604,1.168564846,SS18_SYO-1
10,37,677,12372,2.04E-05,6.476632705,RELA_IMR-90
4,37,2078,12372,0.889882413,0.599713864,ATF2_HEK293
3,37,2300,12372,0.9782516,0.385610477,CBX3_HCT-116
5,37,2935,12372,0.95887478,0.501592524,BHLHE40_HeLa-S3
5,37,604,12372,0.032673017,3.060871964,EPAS1_PC-3
3,37,1488,12372,0.838888206,0.644701887,JMJD6_HeLa
9,37,4288,12372,0.936368469,0.605170678,STAT3_NCI-H358
3,37,4082,12372,0.999934675,0.178593064,EGR1_A2780
9,37,1068,12372,0.003491206,3.421941431,MED1_MDA-MB-231
3,37,1783,12372,0.917860099,0.523238635,KLF16_K-562
1,37,26,12372,0.074990833,13.66861095,SMAD3_endoderm
8,37,3014,12372,0.711339424,0.856139129,NFKB1_MCF10A-Er-Src
8,37,2872,12372,0.653400154,0.912258977,VDR_LX2
3,37,1646,12372,0.886748647,0.574222568,NR3C1_HCC1937
5,37,2168,12372,0.801455836,0.734819372,NR3C1_U2OS
3,37,515,12372,0.198548274,2.037348452,NR3C1_MCF-10A
4,37,2469,12372,0.95465468,0.485371726,SMARCC1_SYO-1
5,37,2983,12372,0.96325923,0.490992701,TEAD1_H69
6,37,1888,12372,0.505148108,1.075018308,DPF2_MCF-7
2,37,3315,12372,0.999860742,0.155623644,PKNOX1_HEK293T
2,37,767,12372,0.677711679,0.864244925,STAT3_HeLa-S3
1,37,94,12372,0.2461825,3.655969574,SMAD4_endoderm
1,37,79,12372,0.21129542,4.3639724,SMAD2_endoderm
1,37,1573,12372,0.993521093,0.190199751,JARID2_AMIPS6
2,37,641,12372,0.578313433,1.045933827,JARID2_UTEIPS11
8,37,4806,12372,0.99205289,0.433368731,ARNT_RCC4
3,37,2292,12372,0.977770555,0.387266545,USF1_GM12878
3,37,1794,12372,0.919999107,0.519483308,USF1_HCT-116
5,37,5383,12372,0.999982312,0.202147028,GLIS3_H9
3,37,1371,12372,0.793595948,0.707383339,BHLHE40_A-549
1,37,250,12372,0.530658977,1.348242344,ZNF333_HEK293T
4,37,3844,12372,0.999104576,0.268201284,KDM1A_SU-DHL-4
2,37,665,12372,0.598771474,1.005989966,GATA6_ESO-26
2,37,1259,12372,0.902438089,0.50362424,JDP2_Loucy
3,37,1227,12372,0.724693063,0.800951373,ZSCAN29_GM12878
3,37,668,12372,0.322600555,1.5483406,AHRR_MCF-7
3,37,1691,12372,0.897930619,0.556563306,SMAD2_hESC
1,37,410,12372,0.713146009,0.809981602,BCLAF1_GM12878
2,37,1604,12372,0.961968488,0.38286317,BRD9_HeLa-S3
7,37,4477,12372,0.993328086,0.410577535,NCOR1_LS180
4,37,5115,12372,0.999991958,0.171341771,MED1_AML
2,37,259,12372,0.181091598,2.685043711,MED1_OCI-Ly1
4,37,4305,12372,0.999816317,0.226456803,RBM25_K-562
