"Run","p","OR","a","b","c","d","tissue"
"Run_Down24_Locus",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down24_Locus",0.120271649154833,4.14936762356248,3,7,8,41,"Whole_Blood"
"Run_Up4Del_Locus",0.21265921329721,1.61238959636344,10,40,24,122,"Adipose_Subcutaneous"
"Run_Up4Del_Locus",0.447723400497088,1.24698723922565,6,30,17,96,"Adipose_Visceral_Omentum"
"Run_Up4Del_Locus",0.820217477525119,0.621873244305905,1,18,5,64,"Adrenal_Gland"
"Run_Up4Del_Locus",0.0343504537281625,2.94686429317415,10,36,18,106,"Artery_Aorta"
"Run_Up4Del_Locus",0.759288537549407,0.846836197609218,1,17,3,46,"Artery_Coronary"
"Run_Up4Del_Locus",0.36532164988123,1.28761032020127,10,41,27,126,"Artery_Tibial"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4Del_Locus",0.857010089009399,0.532713390470026,1,19,5,61,"Brain_Caudate_basal_ganglia"
"Run_Up4Del_Locus",0.70053059446725,0.901217190648613,2,27,6,76,"Brain_Cerebellar_Hemisphere"
"Run_Up4Del_Locus",0.597052872344681,1.04698603920985,4,28,11,79,"Brain_Cerebellum"
"Run_Up4Del_Locus",0.317285326613685,2.34347849707523,3,27,5,67,"Brain_Cortex"
"Run_Up4Del_Locus",0.701289433442202,0.907965653600673,2,18,6,51,"Brain_Frontal_Cortex_BA9"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up4Del_Locus",0.633333333333334,1.5931976536985,1,14,2,36,"Brain_Hypothalamus"
"Run_Up4Del_Locus",0.425210084033613,2.52477107105969,2,23,3,51,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up4Del_Locus",0.463053679162585,1.82982504597552,2,16,4,44,"Brain_Putamen_basal_ganglia"
"Run_Up4Del_Locus",0.666666666666667,1.41418821377068,1,15,2,36,"Brain_Spinal_cord_cervical_c-1"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up4Del_Locus",0.564670029817235,1.15522501415859,3,31,8,90,"Breast_Mammary_Tissue"
"Run_Up4Del_Locus",0.336583737985083,1.27056521742798,14,47,39,147,"Cells_Cultured_fibroblasts"
"Run_Up4Del_Locus",0.13109243697479,Inf,2,13,2,35,"Cells_EBV-transformed_lymphocytes"
"Run_Up4Del_Locus",0.0803948273309345,3.04014603520765,6,27,11,86,"Colon_Sigmoid"
"Run_Up4Del_Locus",0.803153641315428,0.690618960577577,3,27,11,79,"Colon_Transverse"
"Run_Up4Del_Locus",0.364441010985004,1.53044580756328,5,31,11,85,"Esophagus_Gastroesophageal_Junction"
"Run_Up4Del_Locus",0.348564168572067,1.36995965715422,8,41,20,121,"Esophagus_Mucosa"
"Run_Up4Del_Locus",0.273021828973879,1.53424861878644,8,37,20,116,"Esophagus_Muscularis"
"Run_Up4Del_Locus",0.16600226210393,2.2596777482509,6,36,11,98,"Heart_Atrial_Appendage"
"Run_Up4Del_Locus",0.124617760861937,2.58443024362633,6,28,11,81,"Heart_Left_Ventricle"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4Del_Locus",0.663414634146341,1.42454741997941,1,17,2,41,"Liver"
"Run_Up4Del_Locus",0.398109807874208,1.35212790602816,6,35,15,103,"Lung"
"Run_Up4Del_Locus",0.356451612903226,3.15020343614549,2,13,3,32,"Minor_Salivary_Gland"
"Run_Up4Del_Locus",0.0575434101013372,2.38726138875579,11,38,22,114,"Muscle_Skeletal"
"Run_Up4Del_Locus",0.241621781164495,1.47470757128782,12,44,30,133,"Nerve_Tibial"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Up4Del_Locus",0.368163159742107,2.29024381538609,2,24,4,77,"Pancreas"
"Run_Up4Del_Locus",0.438503874670414,1.43163043603598,4,24,9,65,"Pituitary"
"Run_Up4Del_Locus",0.309291716686675,3.55085354304001,2,19,3,51,"Prostate"
"Run_Up4Del_Locus",0.297369667809193,1.41520249948515,10,41,25,122,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4Del_Locus",0.339463932859808,1.30936229477364,11,45,29,136,"Skin_Sun_Exposed_Lower_leg"
"Run_Up4Del_Locus",0.87624466571835,0.487781796331007,1,11,6,40,"Small_Intestine_Terminal_Ileum"
"Run_Up4Del_Locus",0.471721503887173,1.29442546015118,4,26,11,83,"Spleen"
"Run_Up4Del_Locus",0.466944891857539,1.77615338354643,2,26,4,71,"Stomach"
"Run_Up4Del_Locus",0.0135798313851196,5.66833314569851,7,32,10,97,"Testis"
"Run_Up4Del_Locus",0.761121957466955,0.791367473578843,7,36,29,130,"Thyroid"
"Run_Up4Del_Locus",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up4Del_Locus",0.682539682539683,1.34838315298966,1,12,2,28,"Vagina"
"Run_Up4Del_Locus",0.923385740472821,0.574175935746781,8,43,28,113,"Whole_Blood"
"Run_Down4Del_Locus",0.915749446479254,0.560487979112632,7,22,33,79,"Adipose_Subcutaneous"
"Run_Down4Del_Locus",0.855672406089975,0.63204216110973,5,16,26,66,"Adipose_Visceral_Omentum"
"Run_Down4Del_Locus",0.9308981657179,0.354373406207459,1,6,12,36,"Adrenal_Gland"
"Run_Down4Del_Locus",0.929021616964357,0.459936216880371,3,14,21,62,"Artery_Aorta"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_Down4Del_Locus",0.913543060461664,0.524561244704697,4,19,25,81,"Artery_Tibial"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Down4Del_Locus",0.756521739130435,0.879590438246337,1,3,9,25,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Down4Del_Locus",0.868317738663875,0.509132966400287,1,6,9,34,"Brain_Caudate_basal_ganglia"
"Run_Down4Del_Locus",0.940820936705611,0.390383309252713,2,10,17,48,"Brain_Cerebellar_Hemisphere"
"Run_Down4Del_Locus",0.971494233993264,0.351732808206291,3,16,21,61,"Brain_Cerebellum"
"Run_Down4Del_Locus",0.438573361551539,1.5434095769908,3,8,13,44,"Brain_Cortex"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_Down4Del_Locus",0.779902506052477,0.739612068054665,1,6,7,34,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_Down4Del_Locus",0.870189307260245,0.514007400466697,1,5,7,23,"Brain_Spinal_cord_cervical_c-1"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Down4Del_Locus",0.97042647636318,0.350581708223764,3,14,22,57,"Breast_Mammary_Tissue"
"Run_Down4Del_Locus",0.684003775309728,0.886545153352982,7,24,27,87,"Cells_Cultured_fibroblasts"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_Down4Del_Locus",0.875177860375251,0.561554209613301,3,12,18,52,"Esophagus_Gastroesophageal_Junction"
"Run_Down4Del_Locus",0.809993444089101,0.715447497034654,6,22,26,80,"Esophagus_Mucosa"
"Run_Down4Del_Locus",0.974457122404403,0.366505431430434,4,16,28,66,"Esophagus_Muscularis"
"Run_Down4Del_Locus",0.990136822784269,0.175435331430987,1,10,16,48,"Heart_Atrial_Appendage"
"Run_Down4Del_Locus",0.931383528496703,0.411558468548205,2,10,15,44,"Heart_Left_Ventricle"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Down4Del_Locus",0.953384672428054,0.295393644696674,1,9,8,32,"Liver"
"Run_Down4Del_Locus",0.986677407391558,0.260613890661605,2,15,23,71,"Lung"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_Down4Del_Locus",0.942951299241557,0.433206763723425,3,15,24,72,"Muscle_Skeletal"
"Run_Down4Del_Locus",0.846087472751562,0.671563969332992,7,20,36,85,"Nerve_Tibial"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_Down4Del_Locus",0.994818812621777,0.148216659732775,1,11,17,50,"Pancreas"
"Run_Down4Del_Locus",0.99779913666617,0.116993594328641,1,14,12,41,"Pituitary"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Down4Del_Locus",0.996525992282834,0.14473235045363,1,16,23,85,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Down4Del_Locus",0.995857508859719,0.247584382261416,3,25,27,92,"Skin_Sun_Exposed_Lower_leg"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_Down4Del_Locus",0.940869033281719,0.332068128293964,1,8,15,54,"Spleen"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_Down4Del_Locus",0.3763645949207,1.41296372274018,6,19,19,72,"Testis"
"Run_Down4Del_Locus",0.806608615056962,0.712690540728963,5,20,28,92,"Thyroid"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Down4Del_Locus",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Down4Del_Locus",0.876043575588829,0.601920619746271,5,17,28,73,"Whole_Blood"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.833848987968714,0.792698001404677,20,87,127,478,"Adipose_Subcutaneous"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.969659729446272,0.535532210007589,9,63,81,366,"Adipose_Visceral_Omentum"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.715974715860481,0.845226932620994,7,41,46,240,"Adrenal_Gland"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.327233593634204,1.20177849294034,17,66,90,392,"Artery_Aorta"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.797752557102624,0.71725657224118,4,30,30,177,"Artery_Coronary"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.32404140706289,1.1597889466606,26,98,120,494,"Artery_Tibial"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.937335051650935,0.344486605987653,1,18,11,86,"Brain_Amygdala"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.199962864775203,1.74208701159997,7,30,23,138,"Brain_Anterior_cingulate_cortex_BA24"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.82767041292532,0.69432353120905,5,38,38,222,"Brain_Caudate_basal_ganglia"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.927407067283304,0.552538392086161,5,46,49,289,"Brain_Cerebellar_Hemisphere"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.97648097758406,0.484672131504222,7,58,68,334,"Brain_Cerebellum"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.454833661507627,1.12835059684309,9,46,48,266,"Brain_Cortex"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.400830771172744,1.26570347753026,6,35,30,206,"Brain_Frontal_Cortex_BA9"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.226580309223021,1.81415939974248,5,24,19,135,"Brain_Hippocampus"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.552112205566294,1.07963497685612,4,26,21,144,"Brain_Hypothalamus"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.55374569521059,1.061453149046,4,31,28,227,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.611524074777136,0.969964231013393,5,34,29,193,"Brain_Putamen_basal_ganglia"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.651167359772979,0.970883687338603,2,19,10,93,"Brain_Substantia_nigra"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.852192067439867,0.705325733133213,8,53,63,326,"Breast_Mammary_Tissue"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.881869284682369,0.768776946594894,26,106,155,540,"Cells_Cultured_fibroblasts"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.959314336704793,0.370552890069089,2,25,27,156,"Cells_EBV-transformed_lymphocytes"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.732554400689684,0.849864078610166,12,63,71,335,"Colon_Sigmoid"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.695743202793877,0.877126449326266,10,61,63,351,"Colon_Transverse"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.132127120186676,1.58152875776685,14,46,72,314,"Esophagus_Gastroesophageal_Junction"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.873821731061117,0.735649323855113,15,76,113,467,"Esophagus_Mucosa"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.797089611089325,0.812991287459639,17,77,108,429,"Esophagus_Muscularis"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.342596377411888,1.21001103884372,14,62,67,335,"Heart_Atrial_Appendage"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.816137820085807,0.765884165444332,11,59,67,302,"Heart_Left_Ventricle"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.806408719905862,0.685823165879932,3,22,27,150,"Liver"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.60077132040449,0.963972262820349,15,70,88,401,"Lung"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.420753447172015,1.33965409826132,4,24,18,132,"Minor_Salivary_Gland"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.913493781455802,0.704170673827913,18,84,118,442,"Muscle_Skeletal"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.460640268322369,1.05766580353406,25,92,134,510,"Nerve_Tibial"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.891004244924174,0.552286831803399,3,25,30,161,"Ovary"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.95415543371299,0.500745200884903,5,48,52,297,"Pancreas"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.694253754725249,0.868910764625981,7,42,45,245,"Pituitary"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.998435322643827,0.134707955574042,1,34,32,202,"Prostate"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.0862229558365628,1.52111278814,23,77,110,475,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.190683031647866,1.30710125041997,24,87,121,517,"Skin_Sun_Exposed_Lower_leg"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.673879320765396,0.890181745546415,6,36,35,194,"Small_Intestine_Terminal_Ileum"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.592597391805157,0.973228961939108,11,56,64,320,"Spleen"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.47191956163647,1.11777637719604,8,39,50,263,"Stomach"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.98286769353111,0.49754745974253,9,78,77,405,"Testis"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.325717828490537,1.16067425092456,25,90,132,520,"Thyroid"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.880773116828649,0.470500909928029,1,15,12,98,"Vagina"
"Run_All-same_Promoter|Exon|Intron|Splice|TTS",0.306995832206678,1.20254315092158,21,69,113,414,"Whole_Blood"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Artery_Tibial"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Caudate_basal_ganglia"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellar_Hemisphere"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Cerebellum"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Cortex"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Frontal_Cortex_BA9"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Hypothalamus"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Putamen_basal_ganglia"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Breast_Mammary_Tissue"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Cells_Cultured_fibroblasts"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Colon_Sigmoid"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Colon_Transverse"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Gastroesophageal_Junction"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Mucosa"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Esophagus_Muscularis"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Heart_Atrial_Appendage"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Liver"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Lung"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Minor_Salivary_Gland"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Muscle_Skeletal"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Nerve_Tibial"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Ovary"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Pituitary"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Skin_Sun_Exposed_Lower_leg"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Small_Intestine_Terminal_Ileum"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Spleen"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Stomach"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Testis"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Thyroid"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_All-delayed_Promoter|Exon|Intron|Splice|TTS",NA,NA,NA,NA,NA,NA,"Whole_Blood"
"Run_Up4_Promoter",0.508123181568129,1.24723876681299,3,27,10,104,"Adipose_Subcutaneous"
"Run_Up4_Promoter",0.230765217429781,2.46839333431318,3,21,7,85,"Adipose_Visceral_Omentum"
"Run_Up4_Promoter",0.700846944948578,0.955275073665172,1,12,5,58,"Adrenal_Gland"
"Run_Up4_Promoter",0.578714523354112,1.15597944427998,2,21,8,93,"Artery_Aorta"
"Run_Up4_Promoter",0.552248604880184,1.64261244251463,1,7,4,40,"Artery_Coronary"
"Run_Up4_Promoter",0.683105642701603,0.895796212221453,3,37,10,115,"Artery_Tibial"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Brain_Amygdala"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Brain_Anterior_cingulate_cortex_BA24"
"Run_Up4_Promoter",0.586470588235294,1.52769478871634,1,13,3,52,"Brain_Caudate_basal_ganglia"
"Run_Up4_Promoter",0.223203763497523,3.64791948667592,2,14,4,61,"Brain_Cerebellar_Hemisphere"
"Run_Up4_Promoter",0.411033025252589,1.87094207895219,2,20,5,74,"Brain_Cerebellum"
"Run_Up4_Promoter",0.429535864553355,1.80245813899855,2,17,5,61,"Brain_Cortex"
"Run_Up4_Promoter",0.65045806906272,1.2436152568158,1,13,3,45,"Brain_Frontal_Cortex_BA9"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Brain_Hippocampus"
"Run_Up4_Promoter",0.734811165845649,0.946289503415347,1,10,3,29,"Brain_Hypothalamus"
"Run_Up4_Promoter",0.524738675958188,1.90247355175539,1,9,3,42,"Brain_Nucleus_accumbens_basal_ganglia"
"Run_Up4_Promoter",0.76821533543031,0.782064140544553,1,13,4,44,"Brain_Putamen_basal_ganglia"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Brain_Spinal_cord_cervical_c-1"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Brain_Substantia_nigra"
"Run_Up4_Promoter",0.337831493465296,2.16528776820589,2,15,6,76,"Breast_Mammary_Tissue"
"Run_Up4_Promoter",0.660566071400615,0.914955128483227,5,41,17,132,"Cells_Cultured_fibroblasts"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Cells_EBV-transformed_lymphocytes"
"Run_Up4_Promoter",0.360088855979267,2.1320957189163,2,19,5,77,"Colon_Sigmoid"
"Run_Up4_Promoter",0.334476036644547,1.85739762190676,3,19,8,74,"Colon_Transverse"
"Run_Up4_Promoter",0.603927116401007,1.29051535220539,1,12,5,73,"Esophagus_Gastroesophageal_Junction"
"Run_Up4_Promoter",0.925105512760913,0.37246848219004,1,24,9,100,"Esophagus_Mucosa"
"Run_Up4_Promoter",0.578142732807541,1.08990996223635,3,25,11,97,"Esophagus_Muscularis"
"Run_Up4_Promoter",0.798174178814621,0.673289649245338,1,23,5,86,"Heart_Atrial_Appendage"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Heart_Left_Ventricle"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Kidney_Cortex"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Liver"
"Run_Up4_Promoter",0.891514431509975,0.447600598837476,1,25,7,95,"Lung"
"Run_Up4_Promoter",0.783602150537634,0.747181841914588,1,10,4,33,"Minor_Salivary_Gland"
"Run_Up4_Promoter",0.719679254111759,0.826503743159244,3,27,13,103,"Muscle_Skeletal"
"Run_Up4_Promoter",0.688159841491804,0.893773083170414,2,26,9,108,"Nerve_Tibial"
"Run_Up4_Promoter",0.740113798008535,0.869695153013161,1,11,4,40,"Ovary"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Pancreas"
"Run_Up4_Promoter",0.423509138572659,1.83521150455285,2,16,5,58,"Pituitary"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Prostate"
"Run_Up4_Promoter",0.904046757010449,0.419566371050202,1,25,8,102,"Skin_Not_Sun_Exposed_Suprapubic"
"Run_Up4_Promoter",0.628421267780957,0.98623453423261,3,27,12,107,"Skin_Sun_Exposed_Lower_leg"
"Run_Up4_Promoter",0.640381558028617,1.23063438408398,1,8,4,37,"Small_Intestine_Terminal_Ileum"
"Run_Up4_Promoter",0.343162085153042,1.87696642868165,3,22,7,74,"Spleen"
"Run_Up4_Promoter",0.570780399274047,1.60064407995158,1,14,3,58,"Stomach"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Testis"
"Run_Up4_Promoter",0.314658709640812,1.96839290680416,3,31,7,109,"Thyroid"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Uterus"
"Run_Up4_Promoter",NA,NA,NA,NA,NA,NA,"Vagina"
"Run_Up4_Promoter",0.067002672038702,3.4695579092361,5,24,10,96,"Whole_Blood"
"Run_Up8_Promoter",NA,NA,NA,NA,NA,NA,"Adipose_Subcutaneous"
"Run_Up8_Promoter",NA,NA,NA,NA,NA,NA,"Adipose_Visceral_Omentum"
"Run_Up8_Promoter",NA,NA,NA,NA,NA,NA,"Adrenal_Gland"
"Run_Up8_Promoter",NA,NA,NA,NA,NA,NA,"Artery_Aorta"
"Run_Up8_Promoter",NA,NA,NA,NA,NA,NA,"Artery_Coronary"
